Job Title,Company,City,Experience Level,Industry,Skills Required,Remote,Job Postings Count,Salary (LPA)
Bi Analyst,Byju'S,Gurgaon,Fresher (0-1 Yr),Healthcare,"R, Statistics, Pandas, Power BI, JIRA, ETL, Google Analytics",Hybrid,40,6.0
Product Analyst,Axis Bank,Gurgaon,Mid (3-5 Yrs),Banking & Finance,"Machine Learning, Azure, Power BI, Google Analytics, R, JIRA",Yes,32,13.1
Financial Analyst,Tcs,Chennai,Junior (1-3 Yrs),It Services,"Tableau, Statistics, Power BI, Storytelling, Spark, Python, Google Analytics",No,18,5.3
Financial Analyst,Ola,Delhi,Mid (3-5 Yrs),Healthcare,"Tableau, Hadoop, Python, Machine Learning",Hybrid,6,14.4
Data Analyst,Icici Bank,Kolkata,Mid (3-5 Yrs),Logistics,"SQL, Spark, Hadoop",Yes,14,12.3
Business Analyst,Reliance Jio,Noida,Senior (5+ Yrs),It Services,"NumPy, Statistics, Communication, Data Visualization, Hadoop, JIRA, Python",Yes,9,24.1
Data Scientist,Ibm India,Noida,Senior (5+ Yrs),Edtech,"Hadoop, SQL, NumPy, Power BI, Pandas, R, Tableau",No,34,28.8
Operations Analyst,Phonepe,Hyderabad,Fresher (0-1 Yr),It Services,"Hadoop, Statistics, Data Visualization, SQL, R",Yes,15,5.7
Junior Data Analyst,Tech Mahindra,Ahmedabad,Fresher (0-1 Yr),Logistics,"Python, SQL, Data Visualization",No,20,3.1
Data Scientist,Deloitte,Noida,Junior (1-3 Yrs),Logistics,"NumPy, Azure, Pandas, Power BI",Hybrid,48,6.3
Financial Analyst,Zomato,Mumbai,Mid (3-5 Yrs),Edtech,"R, Pandas, Azure, ETL, Data Visualization, Tableau",No,36,11.6
Financial Analyst,Tcs,Ahmedabad,Senior (5+ Yrs),It Services,"Power BI, Python, JIRA",No,14,23.9
Senior Data Analyst,Byju'S,Pune,Senior (5+ Yrs),Retail,"Data Visualization, ETL, Communication, Google Analytics",No,8,24.5
Data Analyst,Flipkart,Chennai,Junior (1-3 Yrs),Logistics,"ETL, Statistics, Pandas, Machine Learning, Spark, SQL, AWS",No,24,6.5
Product Analyst,Ibm India,Mumbai,Senior (5+ Yrs),Edtech,"Storytelling, Power BI, SQL, Machine Learning",No,47,16.7
Business Analyst,Reliance Jio,Mumbai,Mid (3-5 Yrs),It Services,"AWS, Power BI, Excel, Data Visualization",Yes,10,10.0
Junior Data Analyst,Zomato,Pune,Mid (3-5 Yrs),Logistics,"Azure, Machine Learning, JIRA, Tableau, SQL",Hybrid,3,15.6
Data Scientist,Accenture,Hyderabad,Junior (1-3 Yrs),Retail,"Machine Learning, Hadoop, JIRA, Pandas",No,16,7.7
Operations Analyst,Razorpay,Noida,Mid (3-5 Yrs),It Services,"ETL, Storytelling, AWS, Power BI, Hadoop, SQL, Statistics",No,45,12.6
Data Analyst,Razorpay,Hyderabad,Fresher (0-1 Yr),Banking & Finance,"Google Analytics, Storytelling, Python, R, Pandas, ETL",Hybrid,29,3.6
Operations Analyst,Wipro,Noida,Mid (3-5 Yrs),Edtech,"NumPy, SQL, Communication, Machine Learning",Yes,42,13.8
Marketing Analyst,Icici Bank,Delhi,Fresher (0-1 Yr),It Services,"Azure, JIRA, Google Analytics, Excel, R, Statistics",No,49,3.4
Senior Data Analyst,Flipkart,Delhi,Senior (5+ Yrs),Banking & Finance,"Spark, JIRA, Storytelling, Communication, Pandas, Power BI, Excel",No,30,18.7
Business Analyst,Wipro,Mumbai,Fresher (0-1 Yr),Retail,"R, Communication, Machine Learning",Hybrid,8,4.7
Senior Data Analyst,Icici Bank,Mumbai,Junior (1-3 Yrs),Logistics,"Python, Google Analytics, AWS, Communication, Pandas, Tableau, Hadoop",No,2,9.5
Financial Analyst,Axis Bank,Bangalore,Junior (1-3 Yrs),Banking & Finance,"NumPy, Pandas, JIRA, Power BI",No,32,6.7
Senior Data Analyst,Icici Bank,Pune,Junior (1-3 Yrs),Edtech,"Statistics, SQL, JIRA, Storytelling",Hybrid,3,7.3
Junior Data Analyst,Icici Bank,Gurgaon,Junior (1-3 Yrs),It Services,"SQL, Tableau, Pandas, Communication, JIRA",Yes,18,8.1
Financial Analyst,Axis Bank,Delhi,Junior (1-3 Yrs),Banking & Finance,"Statistics, Machine Learning, JIRA",No,18,9.6
Data Scientist,Tcs,Pune,Mid (3-5 Yrs),Retail,"Python, ETL, Communication",Hybrid,38,17.1
Operations Analyst,Swiggy,Mumbai,Senior (5+ Yrs),Healthcare,"Excel, JIRA, Pandas, Tableau, Hadoop",Yes,25,33.7
Data Scientist,Hdfc Bank,Hyderabad,Fresher (0-1 Yr),Healthcare,"NumPy, Data Visualization, SQL, Python, ETL, Power BI, Azure",Yes,20,5.9
Marketing Analyst,Infosys,Mumbai,Fresher (0-1 Yr),Healthcare,"R, Pandas, Python, Power BI, Spark",Yes,6,5.0
Financial Analyst,Ola,Hyderabad,Senior (5+ Yrs),Retail,"Storytelling, JIRA, Machine Learning, AWS, Statistics",Yes,4,16.8
Financial Analyst,Swiggy,Noida,Junior (1-3 Yrs),Logistics,"Pandas, Machine Learning, Spark, Tableau, AWS",Yes,18,6.6
Business Analyst,Flipkart,Gurgaon,Junior (1-3 Yrs),It Services,"Hadoop, ETL, Tableau, Azure",Yes,40,5.2
Financial Analyst,Capgemini,Kolkata,Fresher (0-1 Yr),Healthcare,"Azure, R, AWS",Yes,25,5.1
Operations Analyst,Makemytrip,Kolkata,Junior (1-3 Yrs),E-Commerce,"R, Machine Learning, Azure, Storytelling",No,32,8.6
Junior Data Analyst,Tcs,Kolkata,Mid (3-5 Yrs),Edtech,"Python, NumPy, R, JIRA, Spark",Hybrid,2,16.3
Marketing Analyst,Flipkart,Noida,Mid (3-5 Yrs),E-Commerce,"Machine Learning, Excel, Tableau, Communication, Hadoop, Power BI, Statistics",Hybrid,25,9.9
Business Analyst,Wipro,Mumbai,Mid (3-5 Yrs),E-Commerce,"Power BI, Google Analytics, Tableau, Python, Storytelling, Machine Learning",No,25,13.6
Product Analyst,Flipkart,Bangalore,Senior (5+ Yrs),Logistics,"Python, Power BI, Storytelling, SQL, Tableau, Communication",Yes,29,29.8
Operations Analyst,Ibm India,Mumbai,Senior (5+ Yrs),Healthcare,"Pandas, Tableau, Python",Yes,3,22.4
Junior Data Analyst,Makemytrip,Delhi,Mid (3-5 Yrs),Retail,"Power BI, JIRA, Data Visualization",Yes,15,14.7
Senior Data Analyst,Razorpay,Kolkata,Senior (5+ Yrs),Retail,"Machine Learning, Tableau, Azure",Yes,14,21.7
Data Scientist,Ola,Mumbai,Mid (3-5 Yrs),Retail,"AWS, R, NumPy, Data Visualization, Azure, Excel, Power BI",Hybrid,25,12.6
Marketing Analyst,Hcl Technologies,Ahmedabad,Junior (1-3 Yrs),Edtech,"JIRA, Pandas, Storytelling",No,12,5.9
Bi Analyst,Nykaa,Ahmedabad,Senior (5+ Yrs),Banking & Finance,"Python, SQL, Power BI",Hybrid,43,30.2
Operations Analyst,Reliance Jio,Delhi,Mid (3-5 Yrs),Logistics,"NumPy, Power BI, Google Analytics, Hadoop, Tableau, Python, Communication",Yes,28,15.5
Data Scientist,Makemytrip,Noida,Senior (5+ Yrs),E-Commerce,"Statistics, Hadoop, Spark",Hybrid,35,30.1
Data Analyst,Nykaa,Bangalore,Fresher (0-1 Yr),Banking & Finance,"ETL, NumPy, Statistics, Spark",Yes,4,3.3
