Job Title,Company,City,Experience Level,Industry,Skills Required,Remote,Job Postings Count,Salary (LPA)
Data Analyst,Flipkart,Chennai,Junior (1-3 yrs),Logistics,"ETL, Statistics, Pandas, Machine Learning, Spark, SQL, AWS",No,24,6.5
Product Analyst,IBM India,Mumbai,Senior (5+ yrs),EdTech,"Storytelling, Power BI, SQL, Machine Learning",No,47,16.7
Business Analyst,Reliance Jio,Mumbai,Mid (3-5 yrs),IT Services,"AWS, Power BI, Excel, Data Visualization",Yes,10,10.0
Junior Data Analyst,Zomato,Pune,Mid (3-5 yrs),Logistics,"Azure, Machine Learning, JIRA, Tableau, SQL",Hybrid,3,15.6
Data Scientist,Accenture,Hyderabad,Junior (1-3 yrs),Retail,"Machine Learning, Hadoop, JIRA, Pandas",No,16,7.7
Operations Analyst,Razorpay,Noida,Mid (3-5 yrs),IT Services,"ETL, Storytelling, AWS, Power BI, Hadoop, SQL, Statistics",No,45,12.6
Data Analyst,Razorpay,Hyderabad,Fresher (0-1 yr),Banking & Finance,"Google Analytics, Storytelling, Python, R, Pandas, ETL",Hybrid,29,3.6
Operations Analyst,Wipro,Noida,Mid (3-5 yrs),EdTech,"NumPy, SQL, Communication, Machine Learning",Yes,42,13.8
Marketing Analyst,ICICI Bank,Delhi,Fresher (0-1 yr),IT Services,"Azure, JIRA, Google Analytics, Excel, R, Statistics",No,49,3.4
Senior Data Analyst,Flipkart,Delhi,Senior (5+ yrs),Banking & Finance,"Spark, JIRA, Storytelling, Communication, Pandas, Power BI, Excel",No,30,18.7
Business Analyst,Wipro,Mumbai,Fresher (0-1 yr),Retail,"R, Communication, Machine Learning",Hybrid,8,4.7
Senior Data Analyst,ICICI Bank,Mumbai,Junior (1-3 yrs),Logistics,"Python, Google Analytics, AWS, Communication, Pandas, Tableau, Hadoop",No,2,9.5
Financial Analyst,Axis Bank,Bangalore,Junior (1-3 yrs),Banking & Finance,"NumPy, Pandas, JIRA, Power BI",No,32,6.7
Senior Data Analyst,ICICI Bank,Pune,Junior (1-3 yrs),EdTech,"Statistics, SQL, JIRA, Storytelling",Hybrid,3,7.3
Junior Data Analyst,ICICI Bank,Gurgaon,Junior (1-3 yrs),IT Services,"SQL, Tableau, Pandas, Communication, JIRA",Yes,18,8.1
Financial Analyst,Axis Bank,Delhi,Junior (1-3 yrs),Banking & Finance,"Statistics, Machine Learning, JIRA",No,18,9.6
Data Scientist,TCS,Pune,Mid (3-5 yrs),Retail,"Python, ETL, Communication",Hybrid,38,17.1
Operations Analyst,Swiggy,Mumbai,Senior (5+ yrs),Healthcare,"Excel, JIRA, Pandas, Tableau, Hadoop",Yes,25,33.7
Data Scientist,HDFC Bank,Hyderabad,Fresher (0-1 yr),Healthcare,"NumPy, Data Visualization, SQL, Python, ETL, Power BI, Azure",Yes,20,5.9
Marketing Analyst,Infosys,Mumbai,Fresher (0-1 yr),Healthcare,"R, Pandas, Python, Power BI, Spark",Yes,6,5.0
Financial Analyst,Ola,Hyderabad,Senior (5+ yrs),Retail,"Storytelling, JIRA, Machine Learning, AWS, Statistics",Yes,4,16.8
Financial Analyst,Swiggy,Noida,Junior (1-3 yrs),Logistics,"Pandas, Machine Learning, Spark, Tableau, AWS",Yes,18,6.6
Business Analyst,Flipkart,Gurgaon,Junior (1-3 yrs),IT Services,"Hadoop, ETL, Tableau, Azure",Yes,40,5.2
Financial Analyst,Capgemini,Kolkata,Fresher (0-1 yr),Healthcare,"Azure, R, AWS",Yes,25,5.1
Operations Analyst,MakeMyTrip,Kolkata,Junior (1-3 yrs),E-Commerce,"R, Machine Learning, Azure, Storytelling",No,32,8.6
Junior Data Analyst,TCS,Kolkata,Mid (3-5 yrs),EdTech,"Python, NumPy, R, JIRA, Spark",Hybrid,2,16.3
Marketing Analyst,Flipkart,Noida,Mid (3-5 yrs),E-Commerce,"Machine Learning, Excel, Tableau, Communication, Hadoop, Power BI, Statistics",Hybrid,25,9.9
Business Analyst,Wipro,Mumbai,Mid (3-5 yrs),E-Commerce,"Power BI, Google Analytics, Tableau, Python, Storytelling, Machine Learning",No,25,13.6
Product Analyst,Flipkart,Bangalore,Senior (5+ yrs),Logistics,"Python, Power BI, Storytelling, SQL, Tableau, Communication",Yes,29,29.8
Operations Analyst,IBM India,Mumbai,Senior (5+ yrs),Healthcare,"Pandas, Tableau, Python",Yes,3,22.4
Junior Data Analyst,MakeMyTrip,Delhi,Mid (3-5 yrs),Retail,"Power BI, JIRA, Data Visualization",Yes,15,14.7
Senior Data Analyst,Razorpay,Kolkata,Senior (5+ yrs),Retail,"Machine Learning, Tableau, Azure",Yes,14,21.7
Data Scientist,Ola,Mumbai,Mid (3-5 yrs),Retail,"AWS, R, NumPy, Data Visualization, Azure, Excel, Power BI",Hybrid,25,12.6
Marketing Analyst,HCL Technologies,Ahmedabad,Junior (1-3 yrs),EdTech,"JIRA, Pandas, Storytelling",No,12,5.9
BI Analyst,Nykaa,Ahmedabad,Senior (5+ yrs),Banking & Finance,"Python, SQL, Power BI",Hybrid,43,30.2
Operations Analyst,Reliance Jio,Delhi,Mid (3-5 yrs),Logistics,"NumPy, Power BI, Google Analytics, Hadoop, Tableau, Python, Communication",Yes,28,15.5
Data Scientist,MakeMyTrip,Noida,Senior (5+ yrs),E-Commerce,"Statistics, Hadoop, Spark",Hybrid,35,30.1
Data Analyst,Nykaa,Bangalore,Fresher (0-1 yr),Banking & Finance,"ETL, NumPy, Statistics, Spark",Yes,4,3.3
